sample_id,zoopTotal_sum,FF_sum,Omni_sum,Carni_sum,Cope_omni_sum,Cope_carni_sum,Cal_omni_sum,Cal_carni_sum,Cyc_omni_sum,Cyc_carni_sum,otherCopepods_omni_sum,otherCopepods_carni_sum
43AT-17,65494,35,65303,156,65303,151,65303,151,0,0,0,0
43AT-21,15452,35,300,15117,300,100,300,100,0,0,0,0
43AT-25,15002,0,0,15002,0,0,0,0,0,0,0,0
43AT-29,3,0,0,3,0,0,0,0,0,0,0,0
43AT-33,50,0,50,0,50,0,50,0,0,0,0,0
43AT-37,30153,0,15000,15153,15000,150,15000,150,0,0,0,0
43AT-41,15107,0,50,15057,50,50,50,0,0,50,0,0
43AT-45,108,0,100,8,100,0,100,0,0,0,0,0
43AT-5,130226,17,130107,102,130056,100,130056,0,0,100,50,0
43AT-9,15322,35,15117,170,15017,150,15017,150,0,0,100,0
43VJ-11,15050,0,15000,50,15000,50,15000,0,0,50,0,0
43VJ-15,501,0,100,401,100,400,0,350,100,50,0,0
43VJ-19,15927,35,15006,886,15000,850,15000,850,0,0,0,0
43VJ-23,143,17,92,34,75,0,75,0,0,0,0,0
43VJ-27,487,17,391,79,35,67,35,67,0,0,300,0
43VJ-3,65609,0,65301,308,65300,306,65000,306,300,0,0,0
43VJ-31,129,6,6,117,6,108,6,108,0,0,0,0
43VJ-35,14,6,2,6,1,0,1,0,0,0,0,0
43VJ-39,364,6,252,106,252,106,102,56,150,50,0,0
43VJ-43,56,6,0,50,0,50,0,50,0,0,0,0
43VJ-47,61,2,2,57,0,56,0,6,0,50,0,0
43VJ-7,151,0,100,51,100,51,0,1,100,50,0,0
44VJ-13,204,35,57,112,6,100,6,50,0,50,50,0
44VJ-5,1,1,0,0,0,0,0,0,0,0,0,0
44VJ-9,74,6,56,12,6,0,6,0,0,0,50,0
45VJ-11,759,0,153,606,150,600,150,300,0,300,0,0
45VJ-3,106,0,50,56,50,50,50,50,0,0,0,0
45VJ-7,15748,0,15317,431,15300,300,15300,300,0,0,0,0
46AT-1,15152,1,15106,45,15100,2,15100,2,0,0,0,0
46AT-13,8,6,0,2,0,0,0,0,0,0,0,0
46AT-17,3,3,0,0,0,0,0,0,0,0,0,0
46AT-21,95,17,69,9,67,0,67,0,0,0,0,0
46AT-25,13,6,0,7,0,0,0,0,0,0,0,0
46AT-29,9,6,0,3,0,0,0,0,0,0,0,0
46AT-33,56,0,50,6,0,3,0,3,0,0,0,0
46AT-37,307,0,0,307,0,306,0,306,0,0,0,0
46AT-41,4,3,0,1,0,1,0,1,0,0,0,0
46AT-45,50,0,50,0,50,0,0,0,50,0,0,0
46AT-5,2,0,0,2,0,0,0,0,0,0,0,0
46AT-9,3,2,0,1,0,0,0,0,0,0,0,0
46VJ-1,822,35,725,62,375,50,225,50,150,0,300,0
46VJ-13,15454,2,15250,202,15100,200,15000,200,100,0,0,0
46VJ-17,115152,0,115002,150,115000,150,115000,150,0,0,0,0
46VJ-21,65303,0,65301,2,65301,1,65001,1,300,0,0,0
46VJ-25,50301,0,15151,35150,15151,35150,15001,35150,150,0,0,0
46VJ-29,86048,1,70841,15206,70535,15200,70235,15200,300,0,300,0
46VJ-33,35193,1,35186,6,35135,0,35135,0,0,0,50,0
46VJ-37,66811,0,66757,54,65906,51,65856,51,50,0,850,0
46VJ-41,80266,1,65206,15059,65156,15056,65006,15056,150,0,0,0
46VJ-45,65214,0,50162,15052,50002,15050,50002,15050,0,0,0,0
46VJ-49,35151,0,35100,51,35100,50,35000,50,100,0,0,0
46VJ-5,8,1,6,1,0,1,0,1,0,0,0,0
46VJ-9,15056,3,15053,0,15050,0,15000,0,50,0,0,0
47AC-1,375204,0,205050,170154,205050,150,205050,150,0,0,0,0
47AC-13,85009,0,50000,35009,50000,0,50000,0,0,0,0,0
47AC-17,65092,0,6,65086,6,50,6,50,0,0,0,0
47AC-21,30274,0,15268,15006,15117,0,15017,0,100,0,100,0
47AC-25,95800,0,30740,65060,30390,52,30390,52,0,0,350,0
47AC-29,16615,1,16387,227,16035,155,15185,155,850,0,350,0
47AC-33,228,0,119,109,69,100,19,100,50,0,50,0
47AC-37,53,0,51,2,51,0,1,0,50,0,0,0
47AC-5,15050,0,50,15000,0,0,0,0,0,0,0,0
47AC-9,30152,0,15000,15152,15000,150,15000,150,0,0,0,0
47AT-1,268,0,200,68,100,56,100,6,0,50,0,0
47AT-10,205,0,150,55,150,51,50,1,100,50,0,0
47AT-11,4,0,0,4,0,0,0,0,0,0,0,0
47AT-12,15012,0,15000,12,15000,0,15000,0,0,0,0,0
47AT-13,64,0,56,8,50,0,50,0,0,0,0,0
47AT-14,362,0,307,55,301,50,301,0,0,50,0,0
47AT-2,706,0,308,398,257,317,257,17,0,300,0,0
47AT-3,180,0,102,78,102,2,102,2,0,0,0,0
47AT-4,1,0,0,1,0,0,0,0,0,0,0,0
47AT-5,119,0,102,17,100,0,100,0,0,0,0,0
47AT-6,307,0,200,107,200,101,200,51,0,50,0,0
47AT-7,157,0,151,6,150,0,150,0,0,0,0,0
47AT-8,72,0,52,20,50,0,0,0,50,0,0,0
47AT-9,404,0,100,304,100,303,100,303,0,0,0,0
48AC-1,100,0,50,50,50,50,0,50,50,0,0,0
48AC-13,2040,75,18,1947,12,1935,12,1085,0,850,0,0
48AC-17,1224,75,31,1118,25,1106,25,256,0,850,0,0
48AC-21,794,6,24,764,18,756,18,456,0,300,0,0
48AC-25,615,35,162,418,156,406,6,406,150,0,0,0
48AC-29,334,6,105,223,102,217,2,217,100,0,0,0
48AC-33,16537,1,15307,1229,15307,1225,15007,1225,300,0,0,0
48AC-37,2352,0,300,2052,300,2052,0,2052,300,0,0,0
48AC-5,35718,0,35051,667,35050,667,35000,667,50,0,0,0
48AC-9,2413,17,413,1983,357,1975,57,1925,300,50,50,0
48AT-1,612,0,603,9,436,1,386,1,50,0,150,0
48AT-13,554,0,53,501,51,500,51,500,0,0,0,0
48AT-17,712,0,656,56,650,50,600,0,50,50,0,0
48AT-21,563,0,106,457,100,450,100,450,0,0,0,0
48AT-25,95303,0,151,95152,150,150,150,150,0,0,0,0
48AT-29,152,0,150,2,150,0,150,0,0,0,0,0
48AT-33,35951,0,950,35001,900,0,900,0,0,0,0,0
48AT-37,50050,0,15050,35000,15050,0,15050,0,0,0,0,0
48AT-41,15000,0,15000,0,15000,0,15000,0,0,0,0,0
48AT-45,35,0,0,35,0,0,0,0,0,0,0,0
48AT-5,74,0,67,7,17,0,17,0,0,0,50,0
48AT-9,529,0,301,228,300,150,300,150,0,0,0,0
48VJ-11,6,0,6,0,0,0,0,0,0,0,0,0
48VJ-15,100,0,0,100,0,100,0,100,0,0,0,0
48VJ-19,2800,0,950,1850,650,1850,350,1850,300,0,300,0
48VJ-23,37003,0,35852,1151,35850,1150,35000,1150,850,0,0,0
48VJ-27,251,0,201,50,151,50,101,50,50,0,0,0
48VJ-3,207,0,150,57,150,50,50,50,100,0,0,0
48VJ-31,15153,0,15153,0,15150,0,15000,0,150,0,0,0
48VJ-35,303,0,3,300,3,300,3,300,0,0,0,0
48VJ-39,15608,0,15306,302,15300,300,15000,300,300,0,0,0
48VJ-43,7,3,1,3,0,0,0,0,0,0,0,0
48VJ-47,452,0,150,302,100,300,0,300,100,0,0,0
48VJ-7,15073,0,15067,6,15067,0,15067,0,0,0,0,0
49AC-1,15250,0,15100,150,15100,150,15000,150,100,0,0,0
49AC-13,1807,0,1375,432,525,425,375,425,150,0,850,0
49AC-17,1717,3,735,979,385,975,85,975,300,0,300,0
49AC-21,840,0,367,473,217,467,167,467,50,0,150,0
49AC-25,1004,0,625,379,325,367,225,367,100,0,300,0
49AC-29,945,0,456,489,156,485,56,485,100,0,300,0
49AC-33,1519,0,51,1468,51,1451,51,1151,0,300,0,0
49AC-37,255,0,0,255,0,252,0,252,0,0,0,0
49AC-5,106,0,100,6,100,6,0,6,100,0,0,0
49AC-9,742,0,306,436,306,435,6,435,300,0,0,0
49VJ-1,15050,0,15000,50,15000,50,15000,50,0,0,0,0
49VJ-13,30058,0,15050,15008,15000,0,15000,0,0,0,0,0
49VJ-17,156,0,0,156,0,152,0,152,0,0,0,0
49VJ-21,35059,0,35001,58,35001,57,35001,57,0,0,0,0
49VJ-25,15150,0,15150,0,15100,0,15100,0,0,0,0,0
49VJ-29,35006,0,35000,6,35000,0,35000,0,0,0,0,0
49VJ-33,291,0,56,235,50,235,50,35,0,200,0,0
49VJ-37,15156,0,15000,156,15000,156,15000,6,0,150,0,0
49VJ-41,35426,0,35403,23,35400,21,35100,21,300,0,0,0
49VJ-45,316,0,152,164,150,159,0,159,150,0,0,0
49VJ-49,4,0,1,3,1,0,1,0,0,0,0,0
49VJ-5,145154,0,15001,130153,15000,150,15000,0,0,150,0,0
49VJ-9,114,0,108,6,6,0,6,0,0,0,0,0
4AT-1,493,17,406,70,106,67,106,17,0,50,300,0
4AT-13,0,0,0,0,0,0,0,0,0,0,0,0
4AT-17,41,1,3,37,0,35,0,35,0,0,0,0
4AT-21,160009,6,30001,130002,30000,0,30000,0,0,0,0,0
4AT-25,15103,0,51,15052,50,50,50,50,0,0,0,0
4AT-29,15002,0,0,15002,0,0,0,0,0,0,0,0
4AT-33,50,0,50,0,50,0,50,0,0,0,0,0
4AT-37,50009,0,15000,35009,15000,0,15000,0,0,0,0,0
4AT-41,13,0,1,12,1,0,1,0,0,0,0,0
4AT-45,5,0,3,2,3,0,3,0,0,0,0,0
4AT-5,192,17,117,58,17,50,17,50,0,0,100,0
4AT-9,82,6,17,59,17,17,17,17,0,0,0,0
4SWL-1,2,0,0,2,0,0,0,0,0,0,0,0
4SWL-11,420,0,407,13,307,0,307,0,0,0,0,0
4SWL-13,239,0,152,87,102,50,102,0,0,50,0,0
4SWL-15,188,0,150,38,100,0,0,0,100,0,0,0
4SWL-17,139,0,102,37,52,0,52,0,0,0,50,0
4SWL-19,17,0,0,17,0,0,0,0,0,0,0,0
4SWL-21,221,0,200,21,200,0,200,0,0,0,0,0
4SWL-23,259,0,203,56,203,50,153,50,50,0,0,0
4SWL-25,404,0,250,154,200,151,100,151,100,0,0,0
4SWL-27,53,0,2,51,1,50,1,50,0,0,0,0
4SWL-29,306,0,50,256,0,250,0,250,0,0,0,0
4SWL-3,456,0,450,6,400,0,400,0,0,0,0,0
4SWL-31,15143,0,15052,91,15051,50,15051,50,0,0,0,0
4SWL-33,15685,0,15501,184,15251,150,15201,150,50,0,0,0
4SWL-35,50037,0,50003,34,50000,0,50000,0,0,0,0,0
4SWL-37,15135,0,15050,85,15050,50,15000,0,50,50,0,0
4SWL-39,30104,0,30051,53,30051,0,30001,0,50,0,0,0
4SWL-41,15082,0,15001,81,15001,0,15001,0,0,0,0,0
4SWL-5,828,0,773,55,673,50,673,50,0,0,50,0
4SWL-7,441,0,418,23,368,0,368,0,0,0,50,0
4SWL-9,420,0,408,12,358,0,358,0,0,0,50,0
50AC-1,15500,0,15300,200,15300,200,15000,200,300,0,0,0
50AC-13,317,0,309,8,303,0,3,0,300,0,0,0
50AC-17,571,0,158,413,106,407,106,407,0,0,0,0
50AC-21,15500,6,15138,356,15087,353,15037,353,50,0,50,0
50AC-25,15877,1,15503,373,15452,356,15152,356,300,0,0,0
50AC-29,15969,0,100,15869,100,867,0,867,100,0,0,0
50AC-33,106,0,50,56,50,50,50,50,0,0,0,0
50AC-34,15007,0,15000,7,15000,6,15000,6,0,0,0,0
50AC-35,15853,0,350,15503,350,502,250,302,100,200,0,0
50AC-36,500,0,150,350,150,350,150,300,0,50,0,0
50AC-37,57,0,0,57,0,56,0,56,0,0,0,0
50AC-38,361,0,0,361,0,353,0,303,0,50,0,0
50AC-5,559,0,151,408,151,406,1,406,150,0,0,0
50AC-9,30150,0,30100,50,30100,50,30000,50,100,0,0,0
50VJ-11,151,0,0,151,0,150,0,150,0,0,0,0
50VJ-15,35002,0,35002,0,35000,0,35000,0,0,0,0,0
50VJ-19,150,0,150,0,0,0,0,0,0,0,0,0
50VJ-23,0,0,0,0,0,0,0,0,0,0,0,0
50VJ-27,14,0,6,8,0,0,0,0,0,0,0,0
50VJ-3,57,0,1,56,0,50,0,50,0,0,0,0
50VJ-31,35214,0,35201,13,35100,1,35100,1,0,0,100,0
50VJ-35,628,0,552,76,235,0,235,0,0,0,300,0
50VJ-39,116,0,104,12,2,0,2,0,0,0,0,0
50VJ-43,429,0,417,12,367,0,67,0,300,0,50,0
50VJ-47,124,0,104,20,3,0,3,0,0,0,100,0
50VJ-7,30108,0,30101,7,30050,0,30050,0,0,0,50,0
51AC-1,300,0,250,50,250,50,200,50,50,0,0,0
51AC-13,220052,0,170000,50052,170000,50,170000,50,0,0,0,0
51AC-17,276769,0,225951,50818,225901,650,225801,650,100,0,0,0
51AC-21,15008,0,15001,7,15000,1,15000,1,0,0,0,0
51AC-25,61,0,58,3,8,0,8,0,0,0,0,0
51AC-29,15380,0,57,15323,56,300,56,300,0,0,0,0
51AC-33,268,0,51,217,50,200,0,50,50,150,0,0
51AC-5,200,0,50,150,50,150,0,150,50,0,0,0
51AC-9,111101,0,110800,301,110800,300,110500,300,300,0,0,0
51AT-1,351,0,151,200,150,200,150,0,0,200,0,0
51AT-13,152,0,152,0,151,0,151,0,0,0,0,0
51AT-17,102,0,51,51,50,50,50,0,0,50,0,0
51AT-21,89,2,87,0,35,0,35,0,0,0,50,0
51AT-25,53,6,41,6,35,0,35,0,0,0,0,0
51AT-29,15007,0,15007,0,15006,0,15006,0,0,0,0,0
51AT-33,3,0,3,0,3,0,3,0,0,0,0,0
51AT-37,0,0,0,0,0,0,0,0,0,0,0,0
51AT-41,351,0,300,51,200,50,200,50,0,0,0,0
51AT-45,100,0,50,50,50,50,0,50,50,0,0,0
51AT-5,17,0,17,0,0,0,0,0,0,0,0,0
51AT-9,467,0,417,50,400,50,400,50,0,0,0,0
51VJ-1,15108,0,101,15007,1,0,1,0,0,0,0,0
51VJ-13,15241,0,218,15023,117,0,17,0,100,0,100,0
51VJ-17,30362,0,15288,15074,15135,15051,15085,15001,50,50,50,0
51VJ-21,15122,1,15059,62,15057,50,15007,0,50,50,0,0
51VJ-25,357,0,350,7,200,0,150,0,50,0,150,0
51VJ-29,15965,0,15353,612,15302,600,15002,600,300,0,50,0
51VJ-33,56,0,50,6,0,0,0,0,0,0,0,0
51VJ-37,606,0,301,305,300,300,300,0,0,300,0,0
51VJ-41,318,0,312,6,306,0,306,0,0,0,0,0
51VJ-45,259,0,253,6,102,0,2,0,100,0,150,0
51VJ-49,658,0,656,2,356,0,306,0,50,0,300,0
51VJ-5,103,0,50,53,0,50,0,0,0,50,0,0
51VJ-9,208,0,206,2,106,0,106,0,0,0,100,0
52AC-1,15155,0,52,15103,52,100,2,100,50,0,0,0
52AC-13,346,0,7,339,7,301,7,101,0,200,0,0
52AC-17,15346,0,15154,192,15153,100,15003,100,150,0,0,0
52AC-21,123,0,6,117,6,100,6,50,0,50,0,0
52AC-25,121,0,54,67,52,50,2,50,50,0,0,0
52AC-29,35356,0,35050,306,35050,300,35000,300,50,0,0,0
52AC-33,403,0,100,303,100,300,0,300,100,0,0,0
52AC-37,52,0,0,52,0,50,0,50,0,0,0,0
52AC-41,15401,0,300,15101,300,100,0,100,300,0,0,0
52AC-5,201,0,50,151,50,150,50,50,0,100,0,0
52AC-9,67,0,58,9,2,2,2,2,0,0,0,0
52AT-1,7,0,7,0,1,0,1,0,0,0,0,0
52AT-13,15370,0,15020,350,15003,350,15003,350,0,0,0,0
52AT-17,211,0,9,202,3,200,3,150,0,50,0,0
52AT-21,133,0,23,110,6,52,6,52,0,0,0,0
52AT-25,14,0,8,6,6,0,6,0,0,0,0,0
52AT-29,10,0,4,6,3,0,3,0,0,0,0,0
52AT-33,162,0,156,6,150,0,150,0,0,0,0,0
52AT-37,258,0,256,2,150,0,150,0,0,0,0,0
52AT-41,15345,0,327,15018,252,0,252,0,0,0,0,0
52AT-5,306,0,6,300,0,300,0,300,0,0,0,0
52AT-9,57,0,3,54,2,50,2,50,0,0,0,0
52VJ-11,212,0,6,206,0,200,0,200,0,0,0,0
52VJ-15,30223,0,30073,150,30056,150,30006,0,50,150,0,0
52VJ-19,150,0,83,67,8,50,8,50,0,0,0,0
52VJ-23,468,0,434,34,17,0,17,0,0,0,100,0
52VJ-3,479,0,338,141,35,100,35,0,0,100,300,0
52VJ-7,601,0,531,70,175,50,175,50,0,0,300,0
53AC-11,574,0,73,501,56,306,56,306,0,0,0,0
53AC-15,278,35,17,226,0,185,0,185,0,0,0,0
53AC-19,961,6,7,948,6,856,6,856,0,0,0,0
53AC-23,3481,75,691,2715,335,2617,335,1767,0,850,300,0
53AC-27,534,35,141,358,35,317,35,317,0,0,100,0
53AC-3,15391,0,15306,85,15306,50,15306,0,0,50,0,0
53AC-31,2181,35,73,2073,67,2050,17,2050,50,0,0,0
53AC-35,442,6,12,424,6,417,6,367,0,50,0,0
53AC-39,388,0,1,387,0,385,0,335,0,50,0,0
53AC-43,2076,1,2,2073,0,2067,0,1917,0,150,0,0
53AC-7,26,0,3,23,2,0,2,0,0,0,0,0
53AT-1,1,0,1,0,0,0,0,0,0,0,0,0
53AT-13,413,0,308,105,157,101,157,1,0,100,50,0
53AT-17,766,0,657,109,606,101,606,51,0,50,50,0
53AT-21,60,0,58,2,56,0,56,0,0,0,0,0
53AT-25,15102,0,102,15000,101,0,101,0,0,0,0,0
53AT-29,15000,0,15000,0,15000,0,15000,0,0,0,0,0
53AT-33,3,0,0,3,0,0,0,0,0,0,0,0
53AT-37,15004,0,15002,2,15000,1,15000,1,0,0,0,0
53AT-41,0,0,0,0,0,0,0,0,0,0,0,0
53AT-5,6,0,6,0,0,0,0,0,0,0,0,0
53AT-9,11,0,8,3,6,0,6,0,0,0,0,0
53VJ-1,1393,0,1002,391,867,350,17,300,850,50,0,0
53VJ-13,15062,0,15056,6,15050,0,15000,0,50,0,0,0
53VJ-17,15432,0,15220,212,15035,200,15035,50,0,150,150,0
53VJ-21,15159,0,123,15036,17,15000,17,15000,0,0,100,0
53VJ-25,15834,0,15793,41,15476,0,15376,0,100,0,300,0
53VJ-29,396,0,373,23,217,0,167,0,50,0,150,0
53VJ-33,31716,1,15642,16073,15325,16050,15325,15950,0,100,300,0
53VJ-37,33039,0,18016,15023,16260,15000,16260,15000,0,0,1750,0
53VJ-41,50185,0,185,50000,150,35000,150,35000,0,0,0,0
53VJ-45,15101,0,15051,50,15050,50,15000,50,50,0,0,0
53VJ-49,2620,0,919,1701,852,1700,2,1700,850,0,50,0
53VJ-5,540,0,517,23,450,0,300,0,150,0,0,0
53VJ-9,506,0,103,403,50,400,0,400,50,0,0,0
54AC-1,9,0,0,9,0,3,0,3,0,0,0,0
54AC-13,341,0,0,341,0,306,0,306,0,0,0,0
54AC-17,15678,6,15241,431,15135,350,15035,350,100,0,100,0
54AC-21,747,6,308,433,306,356,6,356,300,0,0,0
54AC-25,77,0,1,76,1,1,1,1,0,0,0,0
54AC-29,209,0,50,159,50,153,0,153,50,0,0,0
54AC-33,360,0,0,360,0,356,0,306,0,50,0,0
54AC-37,201,0,50,151,50,151,0,101,50,50,0,0
54AC-41,53952,0,50150,3802,50150,3801,50000,3751,150,50,0,0
54AC-5,1251,0,0,1251,0,1175,0,1025,0,150,0,0
54AC-9,630,6,306,318,306,301,306,301,0,0,0,0
54AT-1,6,0,0,6,0,0,0,0,0,0,0,0
54AT-10,51,0,0,51,0,50,0,50,0,0,0,0
54AT-11,200,0,200,0,200,0,200,0,0,0,0,0
54AT-12,100,0,100,0,100,0,100,0,0,0,0,0
54AT-13,50,0,50,0,50,0,50,0,0,0,0,0
54AT-14,200,0,200,0,200,0,200,0,0,0,0,0
54AT-16,0,0,0,0,0,0,0,0,0,0,0,0
54AT-17,0,0,0,0,0,0,0,0,0,0,0,0
54AT-18,15000,0,0,15000,0,0,0,0,0,0,0,0
54AT-19,0,0,0,0,0,0,0,0,0,0,0,0
54AT-2,6,0,0,6,0,0,0,0,0,0,0,0
54AT-20,0,0,0,0,0,0,0,0,0,0,0,0
54AT-21,0,0,0,0,0,0,0,0,0,0,0,0
54AT-3,55,0,0,55,0,52,0,2,0,50,0,0
54AT-4,59,0,2,57,1,50,1,0,0,50,0,0
54AT-5,203,0,151,52,150,50,150,50,0,0,0,0
54AT-6,102,0,102,0,101,0,101,0,0,0,0,0
54AT-7,0,0,0,0,0,0,0,0,0,0,0,0
54AT-8,152,0,52,100,51,100,51,100,0,0,0,0
54AT-9,50,0,50,0,0,0,0,0,0,0,0,0
54VJ-11,138,3,112,23,6,0,6,0,0,0,100,0
54VJ-15,776,0,692,84,336,50,336,50,0,0,300,0
54VJ-19,15562,0,15460,102,15075,50,15075,50,0,0,300,0
54VJ-23,15491,0,15435,56,15300,50,15000,50,300,0,0,0
54VJ-27,269,0,152,117,150,100,0,100,150,0,0,0
54VJ-3,173,1,91,81,56,0,6,0,50,0,0,0
54VJ-31,95009,0,95007,2,95001,0,95001,0,0,0,0,0
54VJ-35,476,0,441,35,306,0,6,0,300,0,50,0
54VJ-39,30127,1,30014,112,30008,100,30008,100,0,0,0,0
54VJ-43,15096,0,15023,73,15017,50,15017,0,0,50,0,0
54VJ-47,381,0,373,8,67,1,17,1,50,0,300,0
54VJ-7,169,1,84,84,17,50,17,50,0,0,0,0
55AC-1,652,0,450,202,400,150,100,150,300,0,0,0
55AC-13,200,0,200,0,200,0,200,0,0,0,0,0
55AC-17,285,0,150,135,150,100,150,100,0,0,0,0
55AC-21,45424,0,30007,15417,30005,400,30005,300,0,100,0,0
55AC-25,50527,0,35119,15408,35119,401,35119,101,0,300,0,0
55AC-29,110,0,54,56,1,50,1,50,0,0,50,0
55AC-33,15108,0,15102,6,15051,0,15051,0,0,0,0,0
55AC-37,15368,0,50,15318,0,301,0,301,0,0,0,0
55AC-41,46105,0,30701,15404,30650,401,30650,101,0,300,0,0
55AC-45,226,0,3,223,0,217,0,167,0,50,0,0
55AC-5,0,0,0,0,0,0,0,0,0,0,0,0
55AC-9,50100,0,35000,15100,35000,100,35000,100,0,0,0,0
55AT-1,259,0,152,107,117,100,17,100,100,0,0,0
55AT-13,62,0,62,0,6,0,6,0,0,0,50,0
55AT-17,100,0,100,0,100,0,0,0,100,0,0,0
55AT-21,450,0,350,100,350,100,300,100,50,0,0,0
55AT-25,1,0,0,1,0,0,0,0,0,0,0,0
55AT-29,1,0,1,0,0,0,0,0,0,0,0,0
55AT-33,100,0,100,0,100,0,100,0,0,0,0,0
55AT-37,15000,0,15000,0,15000,0,15000,0,0,0,0,0
55AT-41,0,0,0,0,0,0,0,0,0,0,0,0
55AT-5,150,0,0,150,0,150,0,150,0,0,0,0
55AT-9,15001,0,15001,0,15001,0,15001,0,0,0,0,0
55VJ-1,15051,0,15050,1,15050,0,15000,0,50,0,0,0
55VJ-13,204,35,1,168,0,167,0,167,0,0,0,0
55VJ-17,453,310,67,76,0,35,0,35,0,0,50,0
55VJ-21,342,75,23,244,6,225,6,225,0,0,0,0
55VJ-25,478,75,23,380,6,302,6,302,0,0,0,0
55VJ-29,87,35,50,2,0,0,0,0,0,0,0,0
55VJ-33,94,17,1,76,0,75,0,75,0,0,0,0
55VJ-37,162,0,6,156,0,156,0,106,0,50,0,0
55VJ-41,908,6,600,302,600,302,300,252,300,50,0,0
55VJ-45,39321,17,36937,2367,36785,2362,35935,2362,850,0,150,0
55VJ-49,15638,6,15317,315,15317,306,15017,306,300,0,0,0
55VJ-5,330,6,6,318,0,317,0,317,0,0,0,0
55VJ-9,10,1,3,6,0,6,0,6,0,0,0,0
56AC-1,15108,0,15051,57,15051,56,15051,56,0,0,0,0
56AC-13,15823,0,15501,322,15426,308,15126,208,300,100,0,0
56AC-17,15311,0,15005,306,15002,306,15002,306,0,0,0,0
56AC-21,95500,0,65100,30400,65100,400,65050,400,50,0,0,0
56AC-25,65250,0,65150,100,65150,100,65050,100,100,0,0,0
56AC-29,100100,0,65000,35100,65000,100,65000,100,0,0,0,0
56AC-33,15000,0,15000,0,15000,0,15000,0,0,0,0,0
56AC-37,15356,0,15050,306,15050,300,15000,250,50,50,0,0
56AC-41,724,0,158,566,152,555,2,405,150,150,0,0
56AC-45,15135,0,15006,129,15006,106,15006,106,0,0,0,0
56AC-5,70,0,18,52,1,50,1,0,0,50,0,0
56AC-9,126,0,112,14,106,1,106,1,0,0,0,0
56VJ-1,30558,0,30301,257,30301,251,30001,251,300,0,0,0
56VJ-13,350,0,50,300,50,300,0,300,50,0,0,0
56VJ-17,15101,0,15051,50,15051,50,15001,50,50,0,0,0
56VJ-21,1257,0,351,906,351,900,51,900,300,0,0,0
56VJ-25,15208,0,15100,108,15100,100,15000,100,100,0,0,0
56VJ-29,35683,17,35307,359,35306,350,35006,350,300,0,0,0
56VJ-33,228,6,101,121,101,101,1,101,100,0,0,0
56VJ-37,15576,17,15350,209,15300,200,15000,200,300,0,0,0
56VJ-41,108,1,51,56,51,50,51,50,0,0,0,0
56VJ-45,650,0,300,350,300,350,0,350,300,0,0,0
56VJ-49,35450,0,35450,0,35450,0,35300,0,150,0,0,0
56VJ-5,15306,0,15303,3,15303,0,15003,0,300,0,0,0
56VJ-9,50109,0,50006,103,50006,100,50006,100,0,0,0,0
57AC-1,35216,0,35087,129,35086,106,35036,56,50,50,0,0
57AC-13,35050,0,35000,50,35000,50,35000,50,0,0,0,0
57AC-17,150,0,50,100,50,100,0,100,50,0,0,0
57AC-21,52,0,0,52,0,52,0,52,0,0,0,0
57AC-25,193,0,2,191,0,156,0,156,0,0,0,0
57AC-29,30362,0,30000,362,30000,356,30000,306,0,50,0,0
57AC-33,65126,17,65068,41,65001,0,65001,0,0,0,0,0
57AC-37,185062,35,185008,19,185002,1,185002,1,0,0,0,0
57AC-41,30515,6,30012,497,30006,456,30006,456,0,0,0,0
57AC-45,15187,0,15050,137,15050,56,15000,6,50,50,0,0
57AC-5,130056,0,130001,55,130000,52,130000,52,0,0,0,0
57AC-9,15056,0,15051,5,15050,2,15000,2,50,0,0,0
57AT-1,5,0,2,3,0,1,0,1,0,0,0,0
57AT-10,200,0,200,0,200,0,200,0,0,0,0,0
57AT-11,357,0,356,1,306,0,306,0,0,0,50,0
57AT-12,53,0,53,0,3,0,3,0,0,0,50,0
57AT-13,151,0,150,1,100,0,100,0,0,0,50,0
57AT-14,1,0,0,1,0,0,0,0,0,0,0,0
57AT-15,51,0,51,0,50,0,50,0,0,0,0,0
57AT-16,201,0,100,101,50,100,0,100,50,0,0,0
57AT-17,0,0,0,0,0,0,0,0,0,0,0,0
57AT-19,0,0,0,0,0,0,0,0,0,0,0,0
57AT-2,53,0,51,2,50,1,50,1,0,0,0,0
57AT-20,0,0,0,0,0,0,0,0,0,0,0,0
57AT-21,0,0,0,0,0,0,0,0,0,0,0,0
57AT-25,50,0,50,0,50,0,50,0,0,0,0,0
57AT-29,60,0,57,3,6,0,6,0,0,0,50,0
57AT-3,9,0,3,6,3,0,3,0,0,0,0,0
57AT-31,240,0,234,6,167,0,167,0,0,0,50,0
57AT-33,360,0,57,303,6,300,6,300,0,0,50,0
57AT-4,4,0,2,2,1,0,1,0,0,0,0,0
57AT-5,2,0,1,1,0,0,0,0,0,0,0,0
57AT-6,2,0,1,1,0,0,0,0,0,0,0,0
57AT-7,0,0,0,0,0,0,0,0,0,0,0,0
57AT-8,202,0,200,2,200,0,200,0,0,0,0,0
57AT-9,3,0,2,1,2,0,2,0,0,0,0,0
57VJ-1,261,3,50,208,50,206,0,206,50,0,0,0
57VJ-13,34,17,0,17,0,0,0,0,0,0,0,0
57VJ-17,15051,1,15000,50,15000,50,15000,50,0,0,0,0
57VJ-21,2,0,0,2,0,0,0,0,0,0,0,0
57VJ-25,1,0,1,0,0,0,0,0,0,0,0,0
